,market_name,market_id,bookmaker_name,bookmaker_id,label,value,extra,probability,dp3,american,factional,handicap,total,winning,stop,bookmaker_event_id,last_update
136,Exact Goals Number,976241,bet365,2,5 Goals,12.00,,8.33%,12.000,1100,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287663', 'timezone_type': 3, 'timezone': 'UTC'}"
137,Exact Goals Number,976241,bet365,2,6 Goals,26.00,,3.85%,26.000,2500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287671', 'timezone_type': 3, 'timezone': 'UTC'}"
138,Exact Goals Number,976241,bet365,2,7+ Goals,34.00,,2.94%,34.000,3300,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287693', 'timezone_type': 3, 'timezone': 'UTC'}"
139,Home Team Exact Goals Number,976270,bet365,2,Sao Paulo - 0 Goals,3.25,,30.77%,3.250,225,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.292764', 'timezone_type': 3, 'timezone': 'UTC'}"
140,Home Team Exact Goals Number,976270,bet365,2,Sao Paulo - 1 Goal,2.50,,40%,2.500,150,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.292773', 'timezone_type': 3, 'timezone': 'UTC'}"
141,Home Team Exact Goals Number,976270,bet365,2,Sao Paulo - 2 Goals,4.00,,25%,4.000,300,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.292780', 'timezone_type': 3, 'timezone': 'UTC'}"
142,Home Team Exact Goals Number,976270,bet365,2,Sao Paulo - 3+ Goals,6.50,,15.38%,6.500,550,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.292792', 'timezone_type': 3, 'timezone': 'UTC'}"
143,Away Team Exact Goals Number,976286,bet365,2,Flamengo - 0 Goals,3.40,,29.41%,3.400,240,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.292814', 'timezone_type': 3, 'timezone': 'UTC'}"
144,Away Team Exact Goals Number,976286,bet365,2,Flamengo - 1 Goal,2.50,,40%,2.500,150,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.292825', 'timezone_type': 3, 'timezone': 'UTC'}"
145,Away Team Exact Goals Number,976286,bet365,2,Flamengo - 2 Goals,3.75,,26.67%,3.750,275,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.292832', 'timezone_type': 3, 'timezone': 'UTC'}"
146,Away Team Exact Goals Number,976286,bet365,2,Flamengo - 3+ Goals,6.00,,16.67%,6.000,500,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.292840', 'timezone_type': 3, 'timezone': 'UTC'}"
147,2nd Half Exact Goals Number,976298,bet365,2,0 Goals,3.75,,26.67%,3.750,275,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289781', 'timezone_type': 3, 'timezone': 'UTC'}"
148,2nd Half Exact Goals Number,976298,bet365,2,1 Goal,2.63,,38.1%,2.625,162,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289794', 'timezone_type': 3, 'timezone': 'UTC'}"
149,2nd Half Exact Goals Number,976298,bet365,2,2 Goals,3.60,,27.78%,3.600,260,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289802', 'timezone_type': 3, 'timezone': 'UTC'}"
150,2nd Half Exact Goals Number,976298,bet365,2,3 Goals,7.50,,13.33%,7.500,650,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289809', 'timezone_type': 3, 'timezone': 'UTC'}"
151,2nd Half Exact Goals Number,976298,bet365,2,4 Goals,19.00,,5.26%,19.000,1800,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289817', 'timezone_type': 3, 'timezone': 'UTC'}"
152,2nd Half Exact Goals Number,976298,bet365,2,5+ Goals,34.00,,2.94%,34.000,3300,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289824', 'timezone_type': 3, 'timezone': 'UTC'}"
153,Results/Both Teams To Score,976316,bet365,2,1 | Yes,5.50,,18.18%,5.500,450,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280133', 'timezone_type': 3, 'timezone': 'UTC'}"
154,Results/Both Teams To Score,976316,bet365,2,2 | Yes,5.50,,18.18%,5.500,450,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280141', 'timezone_type': 3, 'timezone': 'UTC'}"
155,Results/Both Teams To Score,976316,bet365,2,Draw | Yes,4.50,,22.22%,4.500,350,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280149', 'timezone_type': 3, 'timezone': 'UTC'}"
156,Results/Both Teams To Score,976316,bet365,2,1 | No,4.33,,23.08%,4.333,333,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280157', 'timezone_type': 3, 'timezone': 'UTC'}"
157,Results/Both Teams To Score,976316,bet365,2,2 | No,4.33,,23.08%,4.333,333,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280166', 'timezone_type': 3, 'timezone': 'UTC'}"
158,Results/Both Teams To Score,976316,bet365,2,Draw | No,9.50,,10.53%,9.500,850,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.280173', 'timezone_type': 3, 'timezone': 'UTC'}"
159,Result/Total Goals,976334,bet365,2,Over 1,4.50,,22.22%,4.500,350,,2.5,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.276566', 'timezone_type': 3, 'timezone': 'UTC'}"
160,Result/Total Goals,976334,bet365,2,Over 2,4.50,,22.22%,4.500,350,,2.5,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.276577', 'timezone_type': 3, 'timezone': 'UTC'}"
161,Result/Total Goals,976334,bet365,2,Over Draw,13.00,,7.69%,13.000,1200,,2.5,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.276586', 'timezone_type': 3, 'timezone': 'UTC'}"
162,Result/Total Goals,976334,bet365,2,Under 1,5.50,,18.18%,5.500,450,,2.5,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.276594', 'timezone_type': 3, 'timezone': 'UTC'}"
163,Result/Total Goals,976334,bet365,2,Under 2,5.50,,18.18%,5.500,450,,2.5,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.276602', 'timezone_type': 3, 'timezone': 'UTC'}"
164,Result/Total Goals,976334,bet365,2,Under Draw,4.00,,25%,4.000,300,,2.5,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.276610', 'timezone_type': 3, 'timezone': 'UTC'}"
165,First 10 min Winner,976373,bet365,2,Over,5.00,,20%,5.000,400,,0.5,Goals,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286081', 'timezone_type': 3, 'timezone': 'UTC'}"
166,First 10 min Winner,976373,bet365,2,Over,1.53,,65.23%,1.533,-188,,0.5,Corners,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286096', 'timezone_type': 3, 'timezone': 'UTC'}"
167,First 10 min Winner,976373,bet365,2,Under,1.17,,85.76%,1.166,-603,,0.5,Goals,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286106', 'timezone_type': 3, 'timezone': 'UTC'}"
168,First 10 min Winner,976373,bet365,2,Under,2.38,,42.11%,2.375,137,,0.5,Corners,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286115', 'timezone_type': 3, 'timezone': 'UTC'}"
169,Corners Over Under,976384,bet365,2,Over,2.38,,42.11%,2.375,137,,,10,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284578', 'timezone_type': 3, 'timezone': 'UTC'}"
170,Corners Over Under,976384,bet365,2,Exactly,8.00,,12.5%,8.000,700,,,10,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284592', 'timezone_type': 3, 'timezone': 'UTC'}"
171,Corners Over Under,976384,bet365,2,Under,1.83,,54.56%,1.833,-121,,,10,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284602', 'timezone_type': 3, 'timezone': 'UTC'}"
172,1st Half Exact Goals Number,976389,bet365,2,0 Goals,2.63,,38.1%,2.625,162,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287879', 'timezone_type': 3, 'timezone': 'UTC'}"
173,1st Half Exact Goals Number,976389,bet365,2,1 Goal,2.50,,40%,2.500,150,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287890', 'timezone_type': 3, 'timezone': 'UTC'}"
174,1st Half Exact Goals Number,976389,bet365,2,2 Goals,4.33,,23.08%,4.333,333,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287898', 'timezone_type': 3, 'timezone': 'UTC'}"
175,1st Half Exact Goals Number,976389,bet365,2,3 Goals,11.00,,9.09%,11.000,1000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287907', 'timezone_type': 3, 'timezone': 'UTC'}"
176,1st Half Exact Goals Number,976389,bet365,2,4 Goals,34.00,,2.94%,34.000,3300,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287915', 'timezone_type': 3, 'timezone': 'UTC'}"
177,1st Half Exact Goals Number,976389,bet365,2,5+ Goals,81.00,,1.23%,81.000,8000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287925', 'timezone_type': 3, 'timezone': 'UTC'}"
178,Clean Sheet - Away,8594683,bet365,2,2,3.25,,30.77%,3.250,225,,Yes,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.277266', 'timezone_type': 3, 'timezone': 'UTC'}"
179,Clean Sheet - Away,8594683,bet365,2,2,1.33,,75.02%,1.333,-301,,No,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.277275', 'timezone_type': 3, 'timezone': 'UTC'}"
180,Total Corners,136703818,bet365,2,Under 6,10.00,,10%,10.000,900,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284627', 'timezone_type': 3, 'timezone': 'UTC'}"
181,Total Corners,136703818,bet365,2,6 : 8,3.20,,31.25%,3.200,220,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284638', 'timezone_type': 3, 'timezone': 'UTC'}"
182,Total Corners,136703818,bet365,2,9 : 11,2.60,,38.46%,2.600,160,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284647', 'timezone_type': 3, 'timezone': 'UTC'}"
183,Total Corners,136703818,bet365,2,12 : 14,4.33,,23.08%,4.333,333,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284656', 'timezone_type': 3, 'timezone': 'UTC'}"
184,Total Corners,136703818,bet365,2,Over 14,10.00,,10%,10.000,900,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284665', 'timezone_type': 3, 'timezone': 'UTC'}"
185,2-Way Corners,136703821,bet365,2,Over 9.5,1.83,,54.56%,1.833,-121,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284863', 'timezone_type': 3, 'timezone': 'UTC'}"
186,2-Way Corners,136703821,bet365,2,Under 9.5,1.83,,54.56%,1.833,-121,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284872', 'timezone_type': 3, 'timezone': 'UTC'}"
187,1st Half Corners,136703823,bet365,2,Over,2.75,,36.36%,2.750,175,,,5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284894', 'timezone_type': 3, 'timezone': 'UTC'}"
188,1st Half Corners,136703823,bet365,2,Exactly,5.50,,18.18%,5.500,450,,,5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284902', 'timezone_type': 3, 'timezone': 'UTC'}"
189,1st Half Corners,136703823,bet365,2,Under,1.91,,52.38%,1.909,-111,,,5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.284911', 'timezone_type': 3, 'timezone': 'UTC'}"
190,Alternative Total Corners,136703825,bet365,2,Over,1.02,,98.04%,1.020,-5000,,,4,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289366', 'timezone_type': 3, 'timezone': 'UTC'}"
191,Alternative Total Corners,136703825,bet365,2,Over,1.06,,94.16%,1.062,-1613,,,5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289376', 'timezone_type': 3, 'timezone': 'UTC'}"
192,Alternative Total Corners,136703825,bet365,2,Over,1.14,,87.57%,1.142,-705,,,6,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289385', 'timezone_type': 3, 'timezone': 'UTC'}"
193,Alternative Total Corners,136703825,bet365,2,Over,1.29,,77.82%,1.285,-351,,,7,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289400', 'timezone_type': 3, 'timezone': 'UTC'}"
194,Alternative Total Corners,136703825,bet365,2,Over,1.50,,66.67%,1.500,-200,,,8,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289407', 'timezone_type': 3, 'timezone': 'UTC'}"
195,Alternative Total Corners,136703825,bet365,2,Over,1.83,,54.56%,1.833,-121,,,9,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289415', 'timezone_type': 3, 'timezone': 'UTC'}"
196,Alternative Total Corners,136703825,bet365,2,Over,3.25,,30.77%,3.250,225,,,11,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289422', 'timezone_type': 3, 'timezone': 'UTC'}"
197,Alternative Total Corners,136703825,bet365,2,Over,4.33,,23.08%,4.333,333,,,12,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289430', 'timezone_type': 3, 'timezone': 'UTC'}"
198,Alternative Total Corners,136703825,bet365,2,Over,6.50,,15.38%,6.500,550,,,13,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289437', 'timezone_type': 3, 'timezone': 'UTC'}"
199,Alternative Total Corners,136703825,bet365,2,Over,10.00,,10%,10.000,900,,,14,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289444', 'timezone_type': 3, 'timezone': 'UTC'}"
200,Alternative Total Corners,136703825,bet365,2,Over,13.00,,7.69%,13.000,1200,,,15,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289452', 'timezone_type': 3, 'timezone': 'UTC'}"
201,Alternative Total Corners,136703825,bet365,2,Over,19.00,,5.26%,19.000,1800,,,16,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289462', 'timezone_type': 3, 'timezone': 'UTC'}"
202,Alternative Total Corners,136703825,bet365,2,Over,26.00,,3.85%,26.000,2500,,,17,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289469', 'timezone_type': 3, 'timezone': 'UTC'}"
203,Alternative Total Corners,136703825,bet365,2,Over,34.00,,2.94%,34.000,3300,,,18,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289476', 'timezone_type': 3, 'timezone': 'UTC'}"
204,Alternative Total Corners,136703825,bet365,2,Exactly,21.00,,4.76%,21.000,2000,,,4,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289483', 'timezone_type': 3, 'timezone': 'UTC'}"
205,Alternative Total Corners,136703825,bet365,2,Exactly,15.00,,6.67%,15.000,1400,,,5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289503', 'timezone_type': 3, 'timezone': 'UTC'}"
206,Alternative Total Corners,136703825,bet365,2,Exactly,11.00,,9.09%,11.000,1000,,,6,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289510', 'timezone_type': 3, 'timezone': 'UTC'}"
207,Alternative Total Corners,136703825,bet365,2,Exactly,9.00,,11.11%,9.000,800,,,7,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289517', 'timezone_type': 3, 'timezone': 'UTC'}"
208,Alternative Total Corners,136703825,bet365,2,Exactly,8.00,,12.5%,8.000,700,,,8,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289527', 'timezone_type': 3, 'timezone': 'UTC'}"
209,Alternative Total Corners,136703825,bet365,2,Exactly,8.00,,12.5%,8.000,700,,,9,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289536', 'timezone_type': 3, 'timezone': 'UTC'}"
210,Alternative Total Corners,136703825,bet365,2,Exactly,9.00,,11.11%,9.000,800,,,11,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289543', 'timezone_type': 3, 'timezone': 'UTC'}"
211,Alternative Total Corners,136703825,bet365,2,Exactly,10.00,,10%,10.000,900,,,12,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289550', 'timezone_type': 3, 'timezone': 'UTC'}"
212,Alternative Total Corners,136703825,bet365,2,Exactly,13.00,,7.69%,13.000,1200,,,13,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289557', 'timezone_type': 3, 'timezone': 'UTC'}"
213,Alternative Total Corners,136703825,bet365,2,Exactly,15.00,,6.67%,15.000,1400,,,14,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289564', 'timezone_type': 3, 'timezone': 'UTC'}"
214,Alternative Total Corners,136703825,bet365,2,Exactly,19.00,,5.26%,19.000,1800,,,15,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289571', 'timezone_type': 3, 'timezone': 'UTC'}"
215,Alternative Total Corners,136703825,bet365,2,Exactly,23.00,,4.35%,23.000,2200,,,16,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289578', 'timezone_type': 3, 'timezone': 'UTC'}"
216,Alternative Total Corners,136703825,bet365,2,Exactly,34.00,,2.94%,34.000,3300,,,17,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289587', 'timezone_type': 3, 'timezone': 'UTC'}"
217,Alternative Total Corners,136703825,bet365,2,Exactly,41.00,,2.44%,41.000,4000,,,18,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289598', 'timezone_type': 3, 'timezone': 'UTC'}"
218,Alternative Total Corners,136703825,bet365,2,Under,29.00,,3.45%,29.000,2800,,,4,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289605', 'timezone_type': 3, 'timezone': 'UTC'}"
219,Alternative Total Corners,136703825,bet365,2,Under,19.00,,5.26%,19.000,1800,,,5,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289612', 'timezone_type': 3, 'timezone': 'UTC'}"
220,Alternative Total Corners,136703825,bet365,2,Under,10.00,,10%,10.000,900,,,6,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289621', 'timezone_type': 3, 'timezone': 'UTC'}"
221,Alternative Total Corners,136703825,bet365,2,Under,5.50,,18.18%,5.500,450,,,7,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289628', 'timezone_type': 3, 'timezone': 'UTC'}"
222,Alternative Total Corners,136703825,bet365,2,Under,3.50,,28.57%,3.500,250,,,8,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289635', 'timezone_type': 3, 'timezone': 'UTC'}"
223,Alternative Total Corners,136703825,bet365,2,Under,2.50,,40%,2.500,150,,,9,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289642', 'timezone_type': 3, 'timezone': 'UTC'}"
224,Alternative Total Corners,136703825,bet365,2,Under,1.53,,65.23%,1.533,-188,,,11,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289650', 'timezone_type': 3, 'timezone': 'UTC'}"
225,Alternative Total Corners,136703825,bet365,2,Under,1.33,,75.02%,1.333,-301,,,12,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289662', 'timezone_type': 3, 'timezone': 'UTC'}"
226,Alternative Total Corners,136703825,bet365,2,Under,1.20,,83.33%,1.200,-501,,,13,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289670', 'timezone_type': 3, 'timezone': 'UTC'}"
227,Alternative Total Corners,136703825,bet365,2,Under,1.11,,90.01%,1.111,-901,,,14,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289687', 'timezone_type': 3, 'timezone': 'UTC'}"
228,Alternative Total Corners,136703825,bet365,2,Under,1.06,,94.16%,1.062,-1613,,,15,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289708', 'timezone_type': 3, 'timezone': 'UTC'}"
229,Alternative Total Corners,136703825,bet365,2,Under,1.03,,97.09%,1.030,-3334,,,16,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289730', 'timezone_type': 3, 'timezone': 'UTC'}"
230,Alternative Total Corners,136703825,bet365,2,Under,1.02,,98.52%,1.015,-6667,,,17,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289743', 'timezone_type': 3, 'timezone': 'UTC'}"
231,Alternative Total Corners,136703825,bet365,2,Under,1.01,,99.01%,1.010,-10000,,,18,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289752', 'timezone_type': 3, 'timezone': 'UTC'}"
232,1st Half Goal Line,136703842,bet365,2,Over,2.05,,48.78%,2.050,104,,,1.0,,False,110543176.0,"{'date': '2021-11-14 14:39:15.283066', 'timezone_type': 3, 'timezone': 'UTC'}"
233,1st Half Goal Line,136703842,bet365,2,Under,1.75,,57.14%,1.750,-134,,,1.0,,False,110543176.0,"{'date': '2021-11-14 14:39:15.283078', 'timezone_type': 3, 'timezone': 'UTC'}"
234,Corners Race,136703850,bet365,2,3 | 1,1.73,,57.9%,1.727,-138,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285223', 'timezone_type': 3, 'timezone': 'UTC'}"
235,Corners Race,136703850,bet365,2,5 | 1,2.10,,47.62%,2.100,110,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285232', 'timezone_type': 3, 'timezone': 'UTC'}"
236,Corners Race,136703850,bet365,2,7 | 1,3.50,,28.57%,3.500,250,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.285239', 'timezone_type': 3, 'timezone': 'UTC'}"
